Open,High,Low,Volume,MA5,MA20,Daily_Return,Daily_Range,Volume_Ratio,Volatility,Momentum,Close
-1.4209024818260665,-1.4220444138301767,-1.4177666165222778,-1.078185112190749,-1.4237052353716295,-1.4373451687123082,-0.669965024574989,-1.0753779474902994,-1.4363963520645875,0.09573246630535831,-0.06682982755786888,19.48
-1.4212407894333199,-1.414568390599798,-1.4154460243204146,-1.0192708704442648,-1.4227702202275985,-1.4376953864329773,1.4770356088579237,-0.9667368671382228,0.23493660029293031,0.24545571868463614,-0.0491427946177835,20.450001
-1.4148973632116635,-1.4099997180434813,-1.4093437349028932,-1.0208349653578883,-1.4205431899064438,-1.4374316427627103,0.859555269506976,-0.9943282526244648,0.12650221836570477,0.20258187949817422,0.0006424279376009794,21.059999
-1.4106684123972257,-1.4095013248014818,-1.406335551231618,-1.031362527276508,-1.4182481603075674,-1.4368003857834313,-0.07763319245913138,-1.0443379837105962,-0.22083808282930667,0.053111535252583254,0.0032626441973710465,21.049999
-1.4128674668207333,-1.411993324238249,-1.4077107169808702,-1.0697029051591755,-1.4171091439303232,-1.436393959346304,-0.8122370917079534,-1.0684802735648984,-0.9093108546587821,0.11006624109576398,-0.041282014824384594,20.540001
-1.4124445801971912,-1.4124086505554665,-1.4068512383875877,-1.0606792806575018,-1.4146951092203424,-1.4355854314500556,0.47909484222283344,-1.094347025012091,-0.6900231082603767,0.04145739760137874,0.00784826830338444,20.9
-1.4095688936433737,-1.4115779979210314,-1.4060776990588473,-1.0430731866297913,-1.4142531062650427,-1.434370477549048,-0.3441010393724089,-1.0926230807576784,0.0426561420830312,-0.29112786453497524,-0.06814003394832027,20.709999
-1.4116833690505926,-1.4125747927117227,-1.4140708585711623,-1.04098772674496,-1.4157661263198653,-1.433259291557313,-0.8693393996505081,-0.9529413468412611,0.27120724999641077,-0.24480828088399087,-0.14347293822310056,20.17
-1.4104992712804516,-1.4128239934860687,-1.4077107169808702,-1.046161271459253,-1.4163271343862693,-1.4322216085732749,0.780365068758997,-1.0857248894937999,0.1997285091702954,-0.3091089607454427,-0.10678905899474361,20.719999
-1.4134595199347548,-1.40700930875133,-1.4074528648080995,-0.9872269772138762,-1.4153411202089532,-1.4312098672422788,0.5340944698478329,-0.9701861352163207,1.4571311547031278,-0.325293417565373,-0.04717764879971713,21.120001
-1.4097380516759512,-1.4036866317600507,-1.4052182204655648,-0.9812312800449863,-1.4135050938098128,-1.4299862655470996,1.1963742305962979,-0.9460436729158597,0.9632353232385419,-0.23974183465232748,-0.014424126714537385,21.98
-1.399842306770167,-1.3940508684853405,-1.4047884897637093,-0.5802013546917058,-1.413114084787725,-1.4290480263590641,-1.5262642714213397,-0.7546282636588976,4.585140052108081,-0.05844437147108748,-0.0701049832452544,20.940001
-1.4093997356107961,-1.4093351826452256,-1.4137270757286349,-0.8781814882358704,-1.413012083321106,-1.4284254167415886,-1.1115610316483682,-0.8925850186439473,0.15790055485472804,0.057924340445796606,-0.08124131176830379,20.23
-1.4123600011809023,-1.4090859818708796,-1.4106329441980314,-0.9285132604563181,-1.4124340750102657,-1.427577975717225,1.2059144489016478,-0.9494924236554804,-0.6193904001869601,0.14592668074936532,-0.06289933940060319,21.059999
-1.4104992712804516,-1.4074246516819322,-1.4062496033722895,-0.9588927962786202,-1.413029085265567,-1.4273012597071484,-0.4888123111308778,-1.0029509054812338,-0.9685460672037048,-0.022410411754359264,-0.108099265385195,20.77
-1.4106684123972257,-1.4124086505554665,-1.4137270757286349,-0.9254251756268563,-1.4166161351416406,-1.427011573086735,-1.4030519990847157,-0.9563899251347223,-0.7140721725359275,-0.043507928052196186,-0.22339153211093873,19.870001
-1.4189571729093269,-1.4191370880761922,-1.416305502913697,-0.9845399423622667,-1.4189621722739243,-1.4271585786697605,-0.5454506227399778,-1.0443379837105962,-0.7144789989493415,-0.12351992467885368,-0.17557158638770887,19.559999
-1.4184496818957912,-1.4187217368388971,-1.415016285023773,-1.0024267713744737,-1.4191831754515984,-1.4270072498382014,0.7908567485497859,-1.0615822547471787,-0.7102262515710909,-0.06907107783592877,-0.09368765016067185,20.1
-1.4146436346206988,-1.413571604115799,-1.4115783792454282,-1.0345709270993253,-1.4200841850066832,-1.4266483843233608,0.5986683253102185,-1.0236442721497552,-1.0180391932352506,-0.04047821227225288,-0.11989033681472736,20.530001
-1.409230569120317,-1.4079230449239317,-1.4054760726383355,-0.874973088413053,-1.4190131696071848,-1.42598686157777,1.2476293057511239,-1.0288176569284264,1.447511953173486,0.07489821574599678,-0.04390229659119913,21.4
-1.4079618838759858,-1.4034374226790123,-1.4022960104379754,-0.7236168267716429,-1.415426119731111,-1.4249059413523468,0.7752508267968015,-0.9995014649569758,2.593343135354859,0.06357490406468617,0.05304806327388824,21.98
-1.4011109920144984,-1.4024406278883208,-1.4103750920252607,-0.6781979167798843,-1.4139810972539857,-1.4249232365083215,-2.2719947925857147,-0.816709053449101,1.8075201807947685,0.31469952554211733,-0.029490681366675982,20.41
-1.4121908346904235,-1.4140699973577986,-1.4093437349028932,-0.9986569015826632,-1.4131310850321614,-1.4251221253974313,0.22495305399486454,-1.07882687067608,-1.3842775016250535,0.25822576976790945,-0.05241821233334574,20.6
-1.4143898975718325,-1.410581186516955,-1.4094296827622215,-0.9894528045909557,-1.4123490754881078,-1.4251480670504735,0.5225564183749514,-1.0046750221818046,-1.3364805986962567,0.283718369291038,-0.05503855960720428,20.99
-1.4083002083990424,-1.409667442037661,-1.4033273761551288,-1.0519363911403243,-1.4128250806323048,-1.4248972935581754,0.12859521950943031,-1.1081427177552123,-1.837135558069343,0.23999489920912453,-0.10351364127918161,21.120001
-1.4090614280035427,-1.4098335841939176,-1.4092577784487792,-1.0556661559343496,-1.4154091194866747,-1.425087535950218,-1.0294089511184463,-0.9926039634777332,-1.59653964621907,0.29200247432470333,-0.18474250706451514,20.459999
-1.41320579134379,-1.414983741837093,-1.4090858827301225,-1.0902366640252068,-1.4153751189978017,-1.4252085985830973,-0.10829366022536904,-1.10296967786886,-1.6885214948312388,0.28672541193187895,-0.0838615935351181,20.43
-1.4143898975718325,-1.4137377213519782,-1.4086561520282672,-1.064810095429379,-1.4156641231532219,-1.4250961828796531,-0.06294817148863582,-1.085724544601481,-0.5664270499643379,0.23681143392125048,-0.09630793192748639,20.43
-1.4143053100976422,-1.4144853236750161,-1.411406474931986,-1.084180809359639,-1.4169391414859582,-1.4253037191305662,-0.35056755534170986,-1.0460621004111677,-0.7957407244916747,0.1908886085924262,-0.1343020175462945,20.24
-1.4163352064885724,-1.4179741345158594,-1.411750257774513,-1.06958259016582,-1.4184351646963933,-1.4256842034822832,-0.06294817148863582,-1.1115918133871514,0.156102415780025,0.16051530977660872,-0.14281799879548535,20.24
-1.4126137466876705,-1.4132393281099789,-1.40891397841668,-1.0547036359875044,-1.4182991593408525,-1.4263068130997592,0.39545235890960756,-1.0702049076039477,0.9711257287133561,0.04419713367846883,-0.07993103987080816,20.540001
-1.4095688936433737,-1.4117441151572105,-1.408570195574153,-1.0593959207283747,-1.4177551515188849,-1.4263889634692593,0.25324295914338024,-1.0460621004111677,0.32079429813685617,-0.10995381556014311,-0.06420948028401034,20.75
-1.4104992712804516,-1.4128239934860687,-1.409859413464077,-1.0614212231165283,-1.4175681471300592,-1.4262549289289388,-0.3759393107355139,-1.042613349671547,0.18566787181220457,-0.19828016110737404,-0.07796589405274156,20.540001
-1.4136286864252336,-1.414983741837093,-1.4101172656368477,-1.0858652192666183,-1.4175851473744956,-1.4266137940114112,-0.5297102355320601,-1.0822759663080197,-0.9854444022591189,-0.32603362926964896,-0.0858268048602287,20.23
-1.4163352064885724,-1.416894272800386,-1.4120081099472837,-1.0693419601791088,-1.4179081537188132,-1.426925099468701,-0.3381250578859356,-1.0840004279009094,-0.18400400526649477,-0.334472596613022,-0.09761813831793754,20.049999
-1.416673531011629,-1.414568390599798,-1.4116643099151849,-1.055846628424383,-1.4177211527300366,-1.426587852790737,0.8625392833420692,-1.042613349671547,0.4851133760300326,-0.4286977031351631,-0.07796602506683004,20.65
-1.4128674668207333,-1.4124086505554665,-1.408140447682726,-1.0348717145827144,-1.4177211527300366,-1.4260733343310676,0.08681770112811693,-1.0684802735648984,1.157795110848755,-0.4596044157206886,-0.08517173441852524,20.75
-1.4122754221646137,-1.4125747927117227,-1.4072809862790148,-1.0862061117477926,-1.4174151517302285,-1.4258052665475307,-0.10766289474229632,-1.0891736402334204,-0.9950073720533534,-0.5177725814691326,-0.07338059748194889,20.719999
-1.4100763592832046,-1.412159458087813,-1.4057339162163203,-1.0947484762760438,-1.4163611365751665,-1.4256669091910446,0.1310912093554155,-1.1115918133871514,-1.3713387896170028,-0.554157605222825,-0.04455736703290259,20.85
-1.4112604824270503,-1.404766493475524,-1.4076247691215422,-0.9859837222825345,-1.4141341011539383,-1.4256842034822832,0.6935325863667963,-0.9201764041301899,2.461451681305159,-0.6724911983329033,0.0006426244587334597,21.360001
-1.4074544182361548,-1.408836789403226,-1.4064214990909463,-1.0470235289116352,-1.4135390925986615,-1.4261079242106491,-0.584185314547851,-1.0288178293745847,0.0728519174923422,-0.7285515989631215,-0.0622442689588995,21.0
-1.406270320466014,-1.4078399779991497,-1.4037571240465558,-1.0735529849465566,-1.4127910801434318,-1.425770676667949,0.21686587321473857,-1.0615822547471787,-0.6981050777006765,-1.3679348215244544,-0.05634856947652319,21.190001
-1.408384795873233,-1.4049326356317804,-1.4029835933126014,-1.0622433755711251,-1.4108870510665212,-1.4252345402361393,0.885720652327408,-1.0167462533320355,-0.39733003843716236,-1.2543972513591906,-0.011803779440679075,21.84
-1.4016184576543294,-1.3974566124014018,-1.4007489489700666,-1.027111397511275,-1.4099350373780781,-1.4250529456382681,-0.6718520478166784,-0.9063807113870687,0.3585251733596099,-1.226913942428005,-0.04848778968312428,21.41
-1.4038175205357384,-1.4046834431641269,-1.4029835933126014,-1.0538413785351222,-1.4101220417669038,-1.4249967382189141,-0.2940674816828201,-1.0115730409995243,-0.0707428516514716,-1.221383791514911,-0.09237757478430894,21.25
-1.407200672729387,-1.3995332855209515,-1.4020381582652046,-1.0437950765899253,-1.4088130229452946,-1.4244303355884242,0.6938452121154431,-0.9236254997621288,0.2898990368630943,-1.3068241661840918,-0.03473131040734883,21.77
-1.3960362510371733,-1.3760253458076501,-1.393529320191706,-0.7427268582162989,-1.4025059339593837,-1.4224976502253677,4.383557245896484,-0.6063245666703478,4.639684383073122,0.4271523263960943,0.15785933394646254,24.9
-1.3768368058817246,-1.379015763406494,-1.380035514871954,-0.9157799236595117,-1.3980858687058735,-1.420763853751421,-0.6342826820594201,-0.9391456540981399,0.6138300603920729,0.4743982971971359,0.0851466459314523,24.440001
-1.3799662379423103,-1.3787665543254555,-1.377371114043206,-1.016343205605944,-1.392016781442049,-1.4187144290040186,0.6203726487045111,-0.9874307511452222,-0.9881729270852713,0.45802666443660117,0.14868841326965648,24.98
-1.3757372871278726,-1.3730349282088063,-1.3771992355141212,-0.9267285880548759,-1.386270700522542,-1.4168163335205435,-0.4962692031150727,-0.871891307083107,0.00282790031463563,0.49086906383837847,0.1362420093702442,24.629999
-1.3801353959748879,-1.3374823010155021,-1.3771992355141212,-0.5048039588554972,-1.3733675132952268,-1.4130028469652505,5.876277774170312,-0.13382209021845612,2.6805371228983774,2.1267985816531207,0.41202679634154393,29.360001
-1.3452888412639217,-1.3447091151648423,-1.3490083290596635,-0.728429426505869,-1.3680294348421465,-1.4098508831555483,-1.453383463295134,-0.8494736512678533,0.7343295200705433,2.2922876895466855,0.12052044978344635,28.040001
-1.3482491068340279,-1.3330797456953647,-1.3426481874693716,-0.5712579401856023,-1.3588493045464698,-1.4058298603493422,1.9223564625944276,-0.7356591861371065,1.2005191781918028,2.345732877539107,0.2685662385943694,29.84
-1.3315870490830453,-1.312811424355253,-1.32416940630858,-0.5925536940095527,-1.3489551639844608,-1.4012597300686207,0.9320101281391113,-0.6856497999432932,0.37619620799316306,2.2951003315315193,0.29607919714592,30.799999
-1.324989877354621,-1.3256037224649861,-1.3396400123928822,-0.8482832123869909,-1.340387039088449,-1.3971003486088245,-1.1975938777791784,-0.6408137985281506,-1.1085031998616162,2.397841519786767,0.2449838337071284,29.67
-1.3317561901998196,-1.331003072575815,-1.3380069944708592,-0.9681169457692202,-1.3401660376107989,-1.393278214691728,-0.2505719492157927,-0.785668744777079,-1.5575592484189273,2.422500056678639,-0.07665588418342288,29.49
-1.3277809848921496,-1.3310861395005968,-1.3353426194264688,-0.9267887455515538,-1.3370209957900983,-1.3893263707799488,0.35653742198342125,-0.8408513433034039,-1.1260872578401662,2.4150817398522646,0.036016166282550555,29.889999
-1.3320945147228762,-1.3258529149326395,-1.3286386778040782,-0.8878066877043226,-1.3350659676799028,-1.3848859500615422,1.0752033852092289,-0.8667182671967554,-0.42920009290273964,2.4052943335114563,-0.009838633622612468,30.99
-1.320168873426162,-1.3085749945779872,-1.3131680717197758,-0.8117676119035505,-1.3306458990263437,-1.3794597296651816,2.342127493213559,-0.8184331701496725,0.8209550562128514,2.5120777987511276,0.08514677694554078,33.400002
-1.305621274166595,-1.290051078658297,-1.3072376780209112,-0.8021223599362057,-1.322315779252467,-1.3737481476264135,1.0204087037673804,-0.552866084844595,0.7925553523664695,2.5155783142751393,0.23581278201623387,34.57
-1.2888746373993234,-1.2876421295329272,-1.288844810340304,-0.8327625782441118,-1.3121496313794252,-1.3674917809292961,0.7422013324881072,-0.8718918244215842,0.15754226795366735,2.4383077614186814,0.3065604552272662,35.470001
-1.286083546777598,-1.2873929370652737,-1.2852350174380887,-1.0482066263462992,-1.3029184969503904,-1.3613824202475722,-0.19373556083651547,-0.9391456540981399,-1.8339284256257973,2.465485803662106,0.27053158093356844,35.32
-1.287690531171281,-1.2878082633824912,-1.2974395962731309,-0.8887892601500603,-1.2972404119085559,-1.3559821419366218,-0.9298033332978136,-0.7028945883183535,-0.1556020410874579,2.5806689611934197,0.13362192412456236,34.330002
-1.3018152099756994,-1.2929584044122815,-1.2967520305880766,-0.6728238470766652,-1.2939593647323147,-1.3499635772567296,0.8379155306270546,-0.823606382482183,1.6337228159696988,2.499362448795686,0.04125686083026764,35.330002
-1.2837999048798998,-1.2839041428378153,-1.2964082305559779,-0.8579886218510134,-1.294333373509966,-1.344299556140248,-0.9208095253618326,-0.6425387774595182,-0.007754548503175293,2.5703635698804743,-0.09958341515009263,34.349998
-1.2995316103675096,-1.3015143225849033,-1.315746498904838,-0.7160570346891294,-1.2996374548742224,-1.3397251026109933,-1.8636267447659414,-0.6201206043057874,1.061568014499946,2.8300790548230284,-0.28955390875117815,32.349998
-1.3164474136252602,-1.3185430338585176,-1.3185827782626707,-0.8858816478106321,-1.3061485484933955,-1.3368757968967777,-0.8851077111802135,-0.9167278258367274,-0.6892987927041775,2.273170344007012,-0.3360637135910004,31.49
-1.3220296117845147,-1.3251883795343837,-1.3298419650242457,-0.8629616415763804,-1.3129826518569352,-1.3343377970722203,-1.2218392831804878,-0.8287797672608541,-0.5371570860451437,2.3376223082240073,-0.34851024850450096,30.309999
-1.3293034071853473,-1.3172970133734028,-1.3256305199171605,-0.8555622694850078,-1.3193917491095628,-1.3314928154712742,1.2124829451273333,-0.7494543615417493,-0.20747397925537525,2.3675844212720225,-0.3321334874619112,31.559999
-1.3124721829438857,-1.3165494110503648,-1.312996176001119,-0.986164194772568,-1.3227577958079622,-1.328146286453364,0.7307967422308083,-0.987430233806745,-1.2638109633096726,2.340184362988262,-0.21487561636879188,32.369999
-1.3122184628108224,-1.3146388800870719,-1.3118788538298518,-1.0370975419597939,-1.3232678014410322,-1.3269832171555451,-0.3686796873442575,-0.9701857903240018,-1.499730204629167,0.7278145354564834,-0.10482378216258877,32.049999
-1.3161090891022034,-1.3129775665115095,-1.3163481511097077,-1.0324052572189235,-1.3232168007077225,-1.3254785766341242,-0.5743708084093948,-0.8460249005282333,-1.2345798043263039,0.5986453641827797,-0.0832065230934144,31.52
-1.3195768287700425,-1.3225302462480526,-1.322622336245885,-1.0362152320085192,-1.322808794841247,-1.3251715957224717,-1.0146894164490123,-0.9184521149834584,-0.9502086087352378,0.44350871742668374,-0.06945004381763918,30.549999
-1.3309949790532207,-1.333993490174659,-1.345312571108548,-0.7644437145169941,-1.3279598655054525,-1.32615307042242,-2.10785090917187,-0.7011701267254637,3.5453676783232244,0.6496582820455422,-0.2836579472406249,28.530001
-1.3446967881499001,-1.3374823010155021,-1.3386945773454855,-0.9695406731905954,-1.332668931514334,-1.3261833361887319,1.0969356805091848,-0.9063812287255458,-0.055727861385395976,0.6654544437364913,-0.26662618126337545,29.6
-1.3334477789834962,-1.3296740017793034,-1.3290684256955052,-0.9600758937132842,-1.334776961824458,-1.3256126107420765,1.2012821945496024,-0.9374211925052495,-0.14427635141977935,0.7557064816956865,-0.1664004691897703,30.809999
-1.3221141908008034,-1.324440777211346,-1.319957961201495,-0.9554838714668767,-1.3350489640354175,-1.3249770287847915,0.48913626174204355,-1.011572696107206,-0.28589026653650057,0.7622890364606186,-0.09565279597873846,31.360001
-1.3195768287700425,-1.319041443713902,-1.3152308203436542,-1.0135559082598713,-1.3330939325251727,-1.3246700470084032,0.2723535370930064,-0.994328597516783,-1.1365614613263486,0.6946676296719786,-0.009838502608523992,31.700001
-1.3182235645094222,-1.3148880974748027,-1.311363175268668,-0.9625624035759676,-1.326752846450438,-1.3251629483606686,0.4833872286093988,-0.9857061171061728,0.1397355108487814,0.3232289424132423,0.15916934381578168,32.259998
-1.3144175003185268,-1.313475943140124,-1.3114491059384246,-0.9514132141916772,-1.321601770686159,-1.3260017420232288,0.29176215047855597,-0.9546658084341515,0.263381905739084,0.24045337065389819,0.11331467492470666,32.630001
-1.3227908229311134,-1.316632494588532,-1.326747833493642,-0.8071755896571431,-1.3228257865855613,-1.3283278827807075,-2.4703562734027256,-0.7132411854295357,1.816380632437021,0.5352750502874124,-0.13233674071413964,30.09
-1.3501944242086692,-1.3490285952535055,-1.368518501721966,0.7467527070277793,-1.332702932003207,-1.3325521194540295,-4.729183936313598,-0.5476927000659251,6.538009393161879,1.612522625253597,-0.46576779206239954,25.549999
-1.3685480707433286,-1.3642298424886083,-1.3690341802831498,-0.3051211748829003,-1.3416960630101313,-1.3359764755929064,0.9780284737418247,-0.8529225744536342,0.5503471522469611,1.708029841484019,-0.4317040635867686,26.41
-1.358567738363354,-1.3537634099660787,-1.3561420013839096,-0.4529281442203187,-1.3493971703398093,-1.339262473942929,1.4827989530048924,-0.8943096526829967,-0.3580158220870882,1.807335737426122,-0.3819185134961634,27.73
-1.352900944272008,-1.3546771461386804,-1.3571733842906348,-0.7092191325667498,-1.3598183218793982,-1.3426565625860218,-1.4347398344995173,-0.892585018643948,-1.2921699529145256,1.8454532339914764,-0.48672998068987017,26.5
-1.3624583815705384,-1.3600764962495093,-1.3561420013839096,-0.834186305665487,-1.365700408154446,-1.345129707629422,0.08876631619981558,-1.0253687337426456,-1.677352824203894,1.7479017548301077,-0.3118261727550115,26.629999
-1.360174748130742,-1.362153169369059,-1.3612988729436057,-0.8612371266716161,-1.3638813785996935,-1.3472353397961783,-0.07455931250476232,-0.9650125779914913,-1.226142209659395,1.7338660338667387,-0.015079066142152835,26.620001
-1.3616971704239396,-1.3625684956862765,-1.3602674986316665,-0.8804073156129499,-1.3634393722443447,-1.3488091592120264,-0.00486020567243141,-0.9943282526244641,-0.9397926768093268,1.6904723332164582,-0.0681399029342318,26.67
-1.3632195927171373,-1.3629838386168787,-1.3588063764283,-0.8284111859844157,-1.3649693942436283,-1.3508542598461588,0.12258855259300772,-1.0322667525603655,-0.077878444827882,1.5898884935413222,-0.1441280741718485,26.83
-1.360259327147031,-1.3538464768908605,-1.3534776263395192,-0.7051885802893355,-1.3626233622114179,-1.352795592571019,1.1473743929345654,-0.9494922512093215,0.9723784243531255,1.6407119556014553,0.005227921029526129,27.879999
-1.3503635822412468,-1.3490285952535055,-1.3441093010779521,-0.6677505648568351,-1.3598863211571197,-1.354442914562196,0.33639280040242714,-1.0374399648928765,0.9033885470826378,1.6564616075701817,0.02029467220279674,28.24
-1.3489257389643379,-1.3481979260056856,-1.342820091782814,-0.8492657848327287,-1.3567752764252432,-1.3557702841666475,0.16703157329458626,-1.0460621004111677,-0.5115564343518182,1.6563713644699463,0.03470615641323188,28.450001
-1.3453734202802103,-1.347948733538032,-1.3525321912921222,-0.7755728514023918,-1.3562822710366096,-1.357322485610355,-1.6826589887005745,-0.8460249005282333,-0.103126430686822,1.7325611262580363,-0.06617475711616543,26.959999
-1.3587369048538334,-1.3588304923777794,-1.3559701056652531,-0.9251243881434672,-1.3560612695589598,-1.3580013043766572,-0.06294817148863582,-1.0029507330350742,-1.0996226155225974,1.543365596879057,-0.07665588418342265,26.959999
-1.3591598083931786,-1.3624023784500974,-1.3590642286010708,-0.9734108054768689,-1.358883310135416,-1.3594627089537974,-0.911825168648972,-1.015022136631464,-1.255949306406582,1.4897227056688123,-0.19391342774132123,26.219999
-1.366010700254666,-1.3656419802099022,-1.3637913522693395,-0.87948490066389,-1.3631163710001006,-1.3616504910576859,-0.6173149294799728,-0.9874307511452227,-0.01706302773630823,1.3835519467875774,-0.24828427440271908,25.75
-1.3716774943460126,-1.3734502794461012,-1.3711828767663565,-0.7933193129223506,-1.3678934430868013,-1.3641236373981902,-0.19506322869804135,-1.0012264438883434,0.7482027814590033,1.3489670258410076,-0.2692466595513225,25.639999
-1.3734536536880761,-1.3748624171673949,-1.3797776626991833,-0.6429656762255709,-1.372874511306642,-1.3674399006497886,-2.0049080360823437,-0.8580961316784635,1.8165532656008996,1.4625076937609733,-0.2771072428235889,24.030001
-1.38394144324998,-1.3833352268817722,-1.3916384586916983,-0.6613337652112004,-1.3802526139920268,-1.371607927741916,-1.877620601192505,-0.7960153418882601,0.9690274537387479,1.5077351978133529,-0.3694721751037951,22.620001
-1.3916381337322565,-1.3904789907197153,-1.388716248664109,-0.8744717759407378,-1.3856586883227797,-1.3757543377266395,0.5112867338082665,-1.0029505605889149,-0.7898377000912957,1.5297452690037363,-0.2934840038661787,23.040001
-1.3881703940644177,-1.3803448342030056,-1.3842469513842532,-0.7886270281814801,-1.3878007191217767,-1.3781755990315874,1.883389221535698,-0.8822385939789252,-0.28207469729604434,1.6007326232881725,-0.1677106100731777,24.49
